#  E (eV)   dos(E)     Int dos(E) EFermi =   -1.823 eV
  -9.273  0.2717E+01  0.2201E+01
  -9.263  0.1651E+01  0.2219E+01
  -9.253  0.1914E+01  0.2237E+01
  -9.243  0.2177E+01  0.2257E+01
  -9.233  0.2441E+01  0.2280E+01
  -9.223  0.1354E+01  0.2295E+01
  -9.213  0.1305E+01  0.2308E+01
  -9.203  0.1257E+01  0.2321E+01
  -9.193  0.1208E+01  0.2333E+01
  -9.183  0.1172E+01  0.2345E+01
  -9.173  0.1137E+01  0.2357E+01
  -9.163  0.1103E+01  0.2368E+01
  -9.153  0.1068E+01  0.2379E+01
  -9.143  0.1033E+01  0.2389E+01
  -9.133  0.9986E+00  0.2399E+01
  -9.123  0.9639E+00  0.2409E+01
  -9.113  0.9234E+00  0.2418E+01
  -9.103  0.8948E+00  0.2428E+01
  -9.093  0.8686E+00  0.2436E+01
  -9.083  0.8537E+00  0.2445E+01
  -9.073  0.8452E+00  0.2453E+01
  -9.063  0.8367E+00  0.2462E+01
  -9.053  0.8283E+00  0.2470E+01
  -9.043  0.8198E+00  0.2478E+01
  -9.033  0.8113E+00  0.2487E+01
  -9.023  0.8029E+00  0.2495E+01
  -9.013  0.7944E+00  0.2503E+01
  -9.003  0.7859E+00  0.2511E+01
  -8.993  0.7775E+00  0.2518E+01
  -8.983  0.7690E+00  0.2526E+01
  -8.973  0.7605E+00  0.2534E+01
  -8.963  0.7521E+00  0.2541E+01
  -8.953  0.7436E+00  0.2549E+01
  -8.943  0.7351E+00  0.2556E+01
  -8.933  0.7267E+00  0.2563E+01
  -8.923  0.7182E+00  0.2571E+01
  -8.913  0.7100E+00  0.2578E+01
  -8.903  0.7031E+00  0.2585E+01
  -8.893  0.6961E+00  0.2592E+01
  -8.883  0.6892E+00  0.2599E+01
  -8.873  0.6823E+00  0.2606E+01
  -8.863  0.6773E+00  0.2612E+01
  -8.853  0.6725E+00  0.2619E+01
  -8.843  0.6677E+00  0.2626E+01
  -8.833  0.6629E+00  0.2633E+01
  -8.823  0.6581E+00  0.2639E+01
  -8.813  0.6533E+00  0.2646E+01
  -8.803  0.6485E+00  0.2652E+01
  -8.793  0.6437E+00  0.2659E+01
  -8.783  0.6390E+00  0.2665E+01
  -8.773  0.6342E+00  0.2671E+01
  -8.763  0.6294E+00  0.2678E+01
  -8.753  0.6242E+00  0.2684E+01
  -8.743  0.6176E+00  0.2690E+01
  -8.733  0.6111E+00  0.2696E+01
  -8.723  0.6046E+00  0.2703E+01
  -8.713  0.5981E+00  0.2709E+01
  -8.703  0.5916E+00  0.2714E+01
  -8.693  0.5850E+00  0.2720E+01
  -8.683  0.5809E+00  0.2726E+01
  -8.673  0.5779E+00  0.2732E+01
  -8.663  0.5750E+00  0.2738E+01
  -8.653  0.5720E+00  0.2743E+01
  -8.643  0.5691E+00  0.2749E+01
  -8.633  0.5661E+00  0.2755E+01
  -8.623  0.5634E+00  0.2761E+01
  -8.613  0.5609E+00  0.2766E+01
  -8.603  0.5585E+00  0.2772E+01
  -8.593  0.5563E+00  0.2777E+01
  -8.583  0.5540E+00  0.2783E+01
  -8.573  0.5517E+00  0.2788E+01
  -8.563  0.5495E+00  0.2794E+01
  -8.553  0.5472E+00  0.2799E+01
  -8.543  0.5449E+00  0.2805E+01
  -8.533  0.5427E+00  0.2810E+01
  -8.523  0.5404E+00  0.2816E+01
  -8.513  0.5381E+00  0.2821E+01
  -8.503  0.5359E+00  0.2826E+01
  -8.493  0.5336E+00  0.2832E+01
  -8.483  0.5313E+00  0.2837E+01
  -8.473  0.5291E+00  0.2842E+01
  -8.463  0.5268E+00  0.2848E+01
  -8.453  0.5245E+00  0.2853E+01
  -8.443  0.5223E+00  0.2858E+01
  -8.433  0.5200E+00  0.2863E+01
  -8.423  0.5177E+00  0.2869E+01
  -8.413  0.5155E+00  0.2874E+01
  -8.403  0.5132E+00  0.2879E+01
  -8.393  0.5107E+00  0.2884E+01
  -8.383  0.5080E+00  0.2889E+01
  -8.373  0.5053E+00  0.2894E+01
  -8.363  0.5026E+00  0.2899E+01
  -8.353  0.4999E+00  0.2904E+01
  -8.343  0.4971E+00  0.2909E+01
  -8.333  0.4944E+00  0.2914E+01
  -8.323  0.4917E+00  0.2919E+01
  -8.313  0.4891E+00  0.2924E+01
  -8.303  0.4866E+00  0.2929E+01
  -8.293  0.4840E+00  0.2934E+01
  -8.283  0.4814E+00  0.2939E+01
  -8.273  0.4788E+00  0.2943E+01
  -8.263  0.4762E+00  0.2948E+01
  -8.253  0.4736E+00  0.2953E+01
  -8.243  0.4611E+00  0.2958E+01
  -8.233  0.4598E+00  0.2962E+01
  -8.223  0.4585E+00  0.2967E+01
  -8.213  0.4572E+00  0.2971E+01
  -8.203  0.4559E+00  0.2976E+01
  -8.193  0.4546E+00  0.2980E+01
  -8.183  0.4533E+00  0.2985E+01
  -8.173  0.4520E+00  0.2990E+01
  -8.163  0.4507E+00  0.2994E+01
  -8.153  0.4495E+00  0.2999E+01
  -8.143  0.4482E+00  0.3003E+01
  -8.133  0.4469E+00  0.3008E+01
  -8.123  0.4456E+00  0.3012E+01
  -8.113  0.4443E+00  0.3016E+01
  -8.103  0.4430E+00  0.3021E+01
  -8.093  0.4417E+00  0.3025E+01
  -8.083  0.4404E+00  0.3030E+01
  -8.073  0.4391E+00  0.3034E+01
  -8.063  0.4379E+00  0.3038E+01
  -8.053  0.4366E+00  0.3043E+01
  -8.043  0.4353E+00  0.3047E+01
  -8.033  0.4338E+00  0.3052E+01
  -8.023  0.4323E+00  0.3056E+01
  -8.013  0.4308E+00  0.3060E+01
  -8.003  0.4294E+00  0.3064E+01
  -7.993  0.4279E+00  0.3069E+01
  -7.983  0.4264E+00  0.3073E+01
  -7.973  0.4250E+00  0.3077E+01
  -7.963  0.4235E+00  0.3082E+01
  -7.953  0.4220E+00  0.3086E+01
  -7.943  0.4206E+00  0.3090E+01
  -7.933  0.4191E+00  0.3094E+01
  -7.923  0.4177E+00  0.3098E+01
  -7.913  0.4162E+00  0.3103E+01
  -7.903  0.4147E+00  0.3107E+01
  -7.893  0.4133E+00  0.3111E+01
  -7.883  0.4118E+00  0.3115E+01
  -7.873  0.4103E+00  0.3119E+01
  -7.863  0.4089E+00  0.3123E+01
  -7.853  0.4074E+00  0.3127E+01
  -7.843  0.4059E+00  0.3131E+01
  -7.833  0.4045E+00  0.3135E+01
  -7.823  0.4030E+00  0.3139E+01
  -7.813  0.4011E+00  0.3143E+01
  -7.803  0.3983E+00  0.3147E+01
  -7.793  0.3955E+00  0.3151E+01
  -7.783  0.3927E+00  0.3155E+01
  -7.773  0.3899E+00  0.3159E+01
  -7.763  0.3871E+00  0.3163E+01
  -7.753  0.3843E+00  0.3167E+01
  -7.743  0.3815E+00  0.3171E+01
  -7.733  0.3787E+00  0.3175E+01
  -7.723  0.3761E+00  0.3178E+01
  -7.713  0.3753E+00  0.3182E+01
  -7.703  0.3744E+00  0.3186E+01
  -7.693  0.3736E+00  0.3190E+01
  -7.683  0.3727E+00  0.3193E+01
  -7.673  0.3718E+00  0.3197E+01
  -7.663  0.3708E+00  0.3201E+01
  -7.653  0.3699E+00  0.3205E+01
  -7.643  0.3690E+00  0.3208E+01
  -7.633  0.3680E+00  0.3212E+01
  -7.623  0.3671E+00  0.3216E+01
  -7.613  0.3662E+00  0.3219E+01
  -7.603  0.3652E+00  0.3223E+01
  -7.593  0.3643E+00  0.3227E+01
  -7.583  0.3634E+00  0.3230E+01
  -7.573  0.3625E+00  0.3234E+01
  -7.563  0.3615E+00  0.3237E+01
  -7.553  0.3606E+00  0.3241E+01
  -7.543  0.3597E+00  0.3245E+01
  -7.533  0.3587E+00  0.3248E+01
  -7.523  0.3578E+00  0.3252E+01
  -7.513  0.3569E+00  0.3255E+01
  -7.503  0.3559E+00  0.3259E+01
  -7.493  0.3550E+00  0.3263E+01
  -7.483  0.3541E+00  0.3266E+01
  -7.473  0.3531E+00  0.3270E+01
  -7.463  0.3522E+00  0.3273E+01
  -7.453  0.3513E+00  0.3277E+01
  -7.443  0.3503E+00  0.3280E+01
  -7.433  0.3494E+00  0.3284E+01
  -7.423  0.3485E+00  0.3287E+01
  -7.413  0.3475E+00  0.3291E+01
  -7.403  0.3466E+00  0.3294E+01
  -7.393  0.3454E+00  0.3298E+01
  -7.383  0.3441E+00  0.3301E+01
  -7.373  0.3427E+00  0.3304E+01
  -7.363  0.3414E+00  0.3308E+01
  -7.353  0.3400E+00  0.3311E+01
  -7.343  0.3387E+00  0.3315E+01
  -7.333  0.3373E+00  0.3318E+01
  -7.323  0.3359E+00  0.3321E+01
  -7.313  0.3345E+00  0.3325E+01
  -7.303  0.3331E+00  0.3328E+01
  -7.293  0.3318E+00  0.3331E+01
  -7.283  0.3304E+00  0.3335E+01
  -7.273  0.3290E+00  0.3338E+01
